Data.Type,Emission,Region,Sector,Start.Year,End.Year,Source.Comment
emission factor,CO,all,2C1_Iron-steel-alloy-prod,2000,2000,EMEP/EEA Combustion in Manufacturing Industries and Construction 2016. Tier 2 EFs for 1A2a. 
