"EMF30 sectors",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"Pollutant: CH4",,,,,,,,,,,,,,
"Scenario: ECLIPSE_V6b_CLE_base with high emitters added",,,,,,,,,,,,,,
"Region: All EMF Regions",,,,,,,,,,,,,,
"Source: CEDS Calculations",,,,,,,,,,,,,,
"Unit: kt CH4",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"Region","EMF30 kt","1990","1995","2000","2005","2010","2015","2020","2025","2030","2035","2040","2045","2050"
"AFRI_EAST","Transformations_LLF",,,,,,,,,,,,,
"AFRI_EAST","Transformations_NatGas","0.234","0.331",,,,,,,,,,,
"AFRI_EAST","End_Use_Residential_Bio_Trad_Heat",,,,,,,,,,,,,
"AFRI_EAST","End_Use_Residential_Bio_Trad_Cook","671.155","762.064","832.528","1075.281","1210.995","1352.801","1384.981","1465.016","1520.063","1540.947","1519.15","1514.201","1522.56"
"AFRI_EAST","End_Use_Services_Bio_Trad_Heat","0.955","1.025","1.232","1.869","2.292","2.087","2.444","2.273","2.223","2.343","2.39","2.406","2.253"
"AFRI_EAST","End_Use_Residential_Bio_Mod",,,,,,,,,,,,,
"AFRI_EAST","End_Use_Residential_Coal_Heat","0.004","0.004","0.001","0.001","0.001","0.002","0.001","0.002","0.004","0.005","0.007","0.008","0.01"
"AFRI_EAST","End_Use_Residential_Coal_Cook","0.076","0.071","0.016","0.016","0.024","0.029","0.016","0.039","0.065","0.093","0.123","0.152","0.181"
"AFRI_EAST","End_Use_Services_Coal_Heat","0.024","0.023","0.001","0.001","0.001","0.002","0.001","0.002","0.004","0.005","0.007","0.008","0.01"
"AFRI_EAST","End_Use_Residential_HLF","0.045","0.048","0.022","0.024","0.017","0.025","0.008","0.008","0.034","0.053","0.063","0.073","0.085"
"AFRI_EAST","End_Use_Residential_LLF","0.155","0.171","0.147","0.165","0.184","0.17","0.248","0.284","0.353","0.456","0.605","0.802","1.058"
"AFRI_EAST","End_Use_Residential_NatGas",,,,,,,,,,,,,
"AFRI_EAST","End_Use_Industry_Coal","0.375","0.359","0.344","0.365","0.489","0.521","0.52","0.563","0.628","0.717","0.831","0.967","1.122"
"AFRI_EAST","End_Use_Industry_HLF","0.177","0.155","0.121","0.137","0.167","0.156","0.193","0.257","0.301","0.35","0.41","0.476","0.545"
"AFRI_EAST","End_Use_Industry_LLF","0.006","0.011","0.007","0.006","0.011","0.011","0.014","0.016","0.018","0.021","0.025","0.029","0.034"
"AFRI_EAST","End_Use_Industry_NatGas","0.729","1.234","0.001","0.034","0.461","0.395","0.57","0.783","1.028","1.337","1.709","2.108","2.574"
"AFRI_EAST","End_Use_Industry_Bio_Trad","2.23","2.596","1.418","1.327","1.552","1.977","2.213","2.467","2.869","3.404","4.053","4.712","5.342"
"AFRI_EAST","CEMENT",,,,,,,,,,,,,
"AFRI_EAST","STEEL",,,,,,,,,,,,,
"AFRI_EAST","CUSM",,,,,,,,,,,,,
"AFRI_EAST","PAPER",,,,,,,,,,,,,
"AFRI_EAST","CHEM",,,,,,,,,,,,,
"AFRI_EAST","CHEMBULK",,,,,,,,,,,,,
"AFRI_EAST","AACID",,,,,,,,,,,,,
"AFRI_EAST","NACID",,,,,,,,,,,,,
"AFRI_EAST","Losses_Coal","5.796","5.135","2.451","2.339","2.581","3.351","5.002","6.376","8.049","10.505","14.121","17.849","22.904"
"AFRI_EAST","Losses_Prod_Oil","144.683","164.838","69.605","163.746","190.134","131.001","108.892","112.555","114.568","120.335","126.17","133.995","143.481"
"AFRI_EAST","Losses_Prod_Conventional_Gas","1.385","1.841","0.002","2.558","10.61","10.196","9.331","16.213","24.378","34.081","43.967","52.14","59.36"
"AFRI_EAST","Losses_Prod_Shale_Gas",,,,,,,,,,,,,
"AFRI_EAST","Losses_Distribution_Use","0.493","0.654","0.817","1.079","1.195","1.704","1.822","2.095","2.527","3.186","3.898","4.664","5.685"
"AFRI_EAST","End_Use_Transport_LDT_HLF",,"0.008","0.136","0.205","0.227","0.291","0.323","0.293","0.268","0.301","0.368","0.498","0.701"
"AFRI_EAST","End_Use_Transport_LDT_LLF","2.47","2.916","3.538","3.504","5.243","6.639","6.37","5.065","3.523","3.933","4.494","5.396","6.803"
"AFRI_EAST","End_Use_Transport_HDT_HLF","1.722","1.679","1.525","2.297","3.679","4.748","6.363","7.421","8.659","9.949","11.549","12.775","14.034"
"AFRI_EAST","End_Use_Transport_HDT_LLF",,,,,,,,,,,,,
"AFRI_EAST","End_Use_Transport_MC_LLF","1.585","1.243","0.956","1.371","2.939","4.942","2.69","2.683","2.733","2.798","2.908","3.12","3.283"
"AFRI_EAST","End_Use_Transport_AGR_HLF","0.016","0.021","0.033","0.045","0.029","0.036","0.011","0.012","0.012","0.012","0.012","0.012","0.012"
"AFRI_EAST","End_Use_Transport_OFF_HLF","0.028","0.034","0.037","0.045","0.052","0.111","0.152","0.171","0.2","0.237","0.28","0.326","0.375"
"AFRI_EAST","End_Use_Transport_OFF_LLF","0.226","0.409","0.214","0.219","0.399","0.453","0.568","0.639","0.745","0.879","1.039","1.208","1.386"
"AFRI_EAST","End_Use_Transport_NatGas",,,,,,,,,,,,,
"AFRI_EAST","End_Use_Transport_Coal",,,,,,,,,,,,,
"AFRI_EAST","Waste_Solid_Municipal","228.431","279.006","336.529","387.414","449.258","544.558","624.292","760.993","890.512","1083.019","1292.621","1559.314","1939.342"
"AFRI_EAST","Waste_Solid_Industrial","572.824","567.429","553.807","510.898","440.354","503.431","560.204","1196.597","1182.639","1259.007","1247.925","1249.748","1258.628"
"AFRI_EAST","Waste_Water_Municipal","220.563","256.295","293.237","331.084","391.571","448.124","497.035","565.04","638.62","719.221","804.697","894.022","986.117"
"AFRI_EAST","Waste_Water_Industrial","39.755","41.722","46.916","56.771","68.23","108.064","120.303","141.414","170.937","205.734","244.937","287.661","332.401"
"AFRI_EAST","Unattributed","5293.273","5704.517","6289.029","7213.069","8593.46","9225.853","9474.7","9162.347","8847.032","9182.083","9517.498","9853.178","10189.09"
"AFRI_EAST","SUM","7189.865","7796.775","8435.247","9757.253","11378.439","12354.402","12812.07","13454.588","13427.415","14192.234","14856.374","15616.776","16520.542"
"AFRI_NORT","Power_Gen_Coal",,,,,,,,,,,,,
"AFRI_NORT","Power_Gen_Coal_Old","0.03","0.066","0.06","0.061","0.026","0.017","0.009","0.002",,,,,
"AFRI_NORT","Power_Gen_Coal_New",,,"0.029","0.076","0.09","0.169","0.195","0.28","0.347","0.364","0.366","0.372","0.373"
"AFRI_NORT","Power_Gen_Coal_IGCC_CCS",,,,,,,,,,,,,
"AFRI_NORT","Power_Gen_HLF","1.22","1.172","1.168","1.553","1.687","2.35","1.843","1.469","1.185","1.149","0.87","0.728","0.558"
"AFRI_NORT","Power_Gen_LLF","0.049","0.053","0.044","0.042","0.046","0.034",,,,,,,
"AFRI_NORT","Power_Gen_HLF_CCS",,,,,,,,,,,,,
"AFRI_NORT","Power_Gen_NatGas","24.26","32.793","42.155","66.776","80.78","99.958","102.632","109.783","118.416","129.255","141.685","108.428","114.35"
"AFRI_NORT","Power_Gen_Bio_Trad",,,,,,,,,,,,,
"AFRI_NORT","Power_Gen_Bio_Trad_Old",,,,,,"0","0","0","0.001","0.001","0.001",,
"AFRI_NORT","Power_Gen_Bio_Trad_New",,,,,,,,"0.045","0.09","0.162","0.285","0.487","0.823"
"AFRI_NORT","Transformations_Coal",,,,,,,,,,,,,
"AFRI_NORT","Transformations_HLF",,,,,,,,,,,,,
"AFRI_NORT","Transformations_HLF_Refinery",,,,,,,,,,,,,
"AFRI_NORT","Transformations_LLF",,,,,,,,,,,,,
"AFRI_NORT","Transformations_NatGas","0.47","0.324","0.453","0.319","0.497","1.002","12.88","15.879","18.972","20.078","21.654","22.667","23.987"
"AFRI_NORT","End_Use_Residential_Bio_Trad_Heat",,,,,,,,,,,,,
"AFRI_NORT","End_Use_Residential_Bio_Trad_Cook","26.742","30.749","34.651","44.39","40.527","40.403","39.419","38.56","36.95","35.186","32.336","31.248","31.078"
"AFRI_NORT","End_Use_Services_Bio_Trad_Heat","0.618","0.672","0.716","1.205","0.811","0.806","0.792","0.772","0.737","0.748","0.747","0.758","0.758"
"AFRI_NORT","End_Use_Residential_Bio_Mod",,,,,,,,,,,,,
"AFRI_NORT","End_Use_Residential_Coal_Heat",,,,,,,"0","0","0","0","0","0","0"
"AFRI_NORT","End_Use_Residential_Coal_Cook",,,,,,,"0.003","0.003","0.002","0.002","0.002","0.001","0.001"
"AFRI_NORT","End_Use_Services_Coal_Heat",,,,,,,,,,,,,
"AFRI_NORT","End_Use_Residential_HLF","0.047","0.057","0.057","0.116","0.173","0.104","0.493","0.529","0.576","0.614","0.656","0.692","0.725"
"AFRI_NORT","End_Use_Residential_LLF","0.613","0.487","0.529","0.467","0.501","0.465","0.881","0.924","0.981","1.053","1.126","1.19","1.247"
"AFRI_NORT","End_Use_Residential_NatGas","9.849","21.92","21.257","35.051","45.151","79.776","117.039","154.804","215.835","284.737","332.147","355.593","378.057"
"AFRI_NORT","End_Use_Industry_Coal","1.726","1.822","1.818","1.869","2.002","2.045","2.01","2.131","2.243","2.333","2.447","2.416","2.384"
"AFRI_NORT","End_Use_Industry_HLF","1.023","0.944","0.962","1.008","1.011","0.757","0.077","0.108","0.157","0.204","0.24","0.261","0.282"
"AFRI_NORT","End_Use_Industry_LLF","0.012","0.014","0.008","0.017","0.012","0.007","0","0","0","0","0","0","0"
"AFRI_NORT","End_Use_Industry_NatGas","15.212","14.267","17.497","25.555","25.595","21.475","42.824","48.503","54.068","57.811","61.567","64.23","66.221"
"AFRI_NORT","End_Use_Industry_Bio_Trad","0.239","0.308","0.496","0.519","0.417","0.396","0.121","0.119","0.114","0.104","0.095","0.088","0.081"
"AFRI_NORT","CEMENT",,,,,,,,,,,,,
"AFRI_NORT","STEEL",,,,,,,,,,,,,
"AFRI_NORT","CUSM",,,,,,,,,,,,,
"AFRI_NORT","PAPER",,,,,,,,,,,,,
"AFRI_NORT","CHEM",,,,,,,,,,,,,
"AFRI_NORT","CHEMBULK",,,,,,,,,,,,,
"AFRI_NORT","AACID",,,,,,,,,,,,,
"AFRI_NORT","NACID",,,,,,,,,,,,,
"AFRI_NORT","Losses_Coal","4.405","5.444","0.745","0.31",,,,,,,,,
"AFRI_NORT","Losses_Prod_Oil","7738.86","6855.282","5751.167","5925.778","5516.737","3100.419","3496.988","3619.565","3535.893","3655.278","3918.88","4286.559","4711.134"
"AFRI_NORT","Losses_Prod_Conventional_Gas","286.324","348.306","509.477","713.539","669.467","571.906","700.558","761.429","882.709","971.716","1068.655","1148.461","1225.078"
"AFRI_NORT","Losses_Prod_Shale_Gas",,,,,,,,,,,,,
"AFRI_NORT","Losses_Distribution_Use","7.729","10.119","13.003","22.054","22.796","19.697","25.628","30.222","35.581","40.887","47.72","53.822","59.9"
"AFRI_NORT","End_Use_Transport_LDT_HLF",,"0.067","0.139","0.229","1.474","1.71","2","2.004","1.791","1.636","1.571","1.677","1.761"
"AFRI_NORT","End_Use_Transport_LDT_LLF","15.536","16.701","17.079","14.851","27.752","30.573","19.188","16.078","10.93","11.909","12.41","12.69","12.531"
"AFRI_NORT","End_Use_Transport_HDT_HLF","5.719","7.382","10.17","12.201","14.683","17.159","16.988","19.608","22.685","23.253","23.87","24.393","25.334"
"AFRI_NORT","End_Use_Transport_HDT_LLF","0.001","0.002","0.006","0.015","0.149","0.129","1.925","2.16","2.43","2.382","2.447","2.501","2.567"
"AFRI_NORT","End_Use_Transport_MC_LLF","8.725","9.14","5.813","5.634","5.607","7.086","1.762","1.944","1.936","1.865","1.704","1.555","1.36"
"AFRI_NORT","End_Use_Transport_AGR_HLF","0.064","0.089","0.11","0.37","0.44","0.272","0.357","0.413","0.461","0.493","0.533","0.572","0.611"
"AFRI_NORT","End_Use_Transport_OFF_HLF","0.276","0.264","0.495","0.371","0.448","0.407","0.555","0.508","0.429","0.442","0.456","0.442","0.295"
"AFRI_NORT","End_Use_Transport_OFF_LLF","1.057","1.57","0.97","1.284","1.02","0.551","1.506","1.436","1.345","1.2","1.012","0.96","0.901"
"AFRI_NORT","End_Use_Transport_NatGas","3.692","5.808","8.311","17.182","18.492","13.47","19.06","21.941","23.693","27.816","34.861","43.203","51.2"
"AFRI_NORT","End_Use_Transport_Coal",,,,,,,,,,,,,
"AFRI_NORT","Waste_Solid_Municipal","342.505","409.31","455.195","506.974","566.509","607.098","648.101","713.52","780.451","869.835","963.319","1054.903","1160.865"
"AFRI_NORT","Waste_Solid_Industrial","53.354","79.64","571.698","972.12","805.83","859.575","998.86","3167.085","3770.973","4409.667","4917.294","5481.152","6414.045"
"AFRI_NORT","Waste_Water_Municipal","306.269","326.988","361.623","404.674","351.938","376.81","398.356","414.573","426.891","450.861","474.64","497.29","517.867"
"AFRI_NORT","Waste_Water_Industrial","220.011","238.035","248.588","209.394","257.989","255.131","293.542","340.306","385.111","421.762","452.838","474.713","489.696"
"AFRI_NORT","Unattributed","1005.469","1025.339","1152.626","1213.623","1099.326","1190.733","1191.96","1208.509","1225.805","1263.38","1300.956","1337.523","1374.102"
"AFRI_NORT","SUM","10082.107","9445.132","9229.116","10199.627","9559.984","7302.491","8138.554","10695.213","11559.789","12688.184","13819.387","15011.578","16670.171"
"AFRI_WEST","Power_Gen_Coal",,,,,,,,,,,,,
"AFRI_WEST","Power_Gen_Coal_Old","0.03","0.032","0.018","0.028","0.001","0.008","0.015","0.021","0.11","0.217","0.307","0.416","0.638"
"AFRI_WEST","Power_Gen_Coal_New",,,"0.065","0.077","0.07","0.12","0.17","0.257","0.337","0.348","0.359","0.449","0.525"
"AFRI_WEST","Power_Gen_Coal_IGCC_CCS",,,,,,,,,,,,,
"AFRI_WEST","Power_Gen_HLF","1.226","1.362","1.452","1.649","2.507","2.359","2.651","2.445","2.296","2.151","2.096","2.045","2.102"
"AFRI_WEST","Power_Gen_LLF","0.017","0.018","0.017","0.023","0.011","0.01","0.024","0.032","0.028","0.02","0.017","0.017","0.016"
"AFRI_WEST","Power_Gen_HLF_CCS",,,,,,,,,,,,,
"AFRI_WEST","Power_Gen_NatGas","1.976","3.062","9.568","11.923","15.706","22.7","22.98","25.415","37.247","61.941","90.338","124.303","172.446"
"AFRI_WEST","Power_Gen_Bio_Trad",,,,,,,,,,,,,
"AFRI_WEST","Power_Gen_Bio_Trad_Old","0.021","0.02","0.032","0.037",,"0.09","0.106","0.171","0.358","0.535","0.695","0.835","0.962"
"AFRI_WEST","Power_Gen_Bio_Trad_New",,,"0.033","0.07","0.182","0.115","0.082","0.166","0.284","0.396","0.501","0.598","0.691"
"AFRI_WEST","Transformations_Coal",,,,,,,,,,,,,
"AFRI_WEST","Transformations_HLF",,,,,,,,,,,,,
"AFRI_WEST","Transformations_HLF_Refinery",,,,,,,,,,,,,
"AFRI_WEST","Transformations_LLF",,,,,,,,,,,,,
"AFRI_WEST","Transformations_NatGas","0.387","0.546",,,"0.1","0.114","0.147","0.215","0.277","0.342","0.402","0.439","0.475"
"AFRI_WEST","End_Use_Residential_Bio_Trad_Heat",,,,,,,,,,,,,
"AFRI_WEST","End_Use_Residential_Bio_Trad_Cook","1275.445","1444.9","1612.189","1933.651","2179.863","2519.768","2585.345","2734.686","2836.745","2874.885","2832.688","2822.778","2838.104"
"AFRI_WEST","End_Use_Services_Bio_Trad_Heat","2.122","2.277","3.693","2.819","3.716","5.474","6.41","5.962","5.83","6.144","6.267","6.311","5.908"
"AFRI_WEST","End_Use_Residential_Bio_Mod",,,,,,,,,,,,,
"AFRI_WEST","End_Use_Residential_Coal_Heat","0.026","0.027","0.026","0.01","0.017","0.003","0.001","0.003","0.006","0.008","0.011","0.013","0.016"
"AFRI_WEST","End_Use_Residential_Coal_Cook","0.474","0.485","0.477","0.177","0.307","0.046","0.025","0.062","0.103","0.148","0.194","0.241","0.287"
"AFRI_WEST","End_Use_Services_Coal_Heat","0.105","0.102","0.093","0.03","0.054","0.005","0.019","0.021","0.024","0.027","0.029","0.031","0.032"
"AFRI_WEST","End_Use_Residential_HLF","0.098","0.111","0.087","0.077","0.141","0.227","0.35","0.402","0.53","0.708","0.929","1.174","1.48"
"AFRI_WEST","End_Use_Residential_LLF","0.395","0.433","0.408","0.448","0.501","0.503","0.448","0.503","0.608","0.759","0.974","1.254","1.615"
"AFRI_WEST","End_Use_Residential_NatGas",,,"4.125","1.2","0.001","0.006","0.174","3.112","8.124","15.946","27.579","44.055","66.612"
"AFRI_WEST","End_Use_Industry_Coal","0.266","0.174","0.152","0.138","0.132","0.165","0.185","0.214","0.477","0.82","1.236","1.872","3.203"
"AFRI_WEST","End_Use_Industry_HLF","0.248","0.222","0.177","0.222","0.23","0.269","0.359","0.46","0.537","0.599","0.69","0.795","0.904"
"AFRI_WEST","End_Use_Industry_LLF","0.015","0.028","0.014","0.011","0.015","0.013","0.017","0.02","0.022","0.026","0.03","0.035","0.039"
"AFRI_WEST","End_Use_Industry_NatGas","3.334","5.266","5.287","7.111","6.138","11.373","16.532","22.356","29.686","38.849","50.781","64.733","82.602"
"AFRI_WEST","End_Use_Industry_Bio_Trad","4.888","5.684","3.603","4.921","7.356","6.371","7.129","7.947","9.243","10.966","13.059","15.182","17.212"
"AFRI_WEST","CEMENT",,,,,,,,,,,,,
"AFRI_WEST","STEEL",,,,,,,,,,,,,
"AFRI_WEST","CUSM",,,,,,,,,,,,,
"AFRI_WEST","PAPER",,,,,,,,,,,,,
"AFRI_WEST","CHEM",,,,,,,,,,,,,
"AFRI_WEST","CHEMBULK",,,,,,,,,,,,,
"AFRI_WEST","AACID",,,,,,,,,,,,,
"AFRI_WEST","NACID",,,,,,,,,,,,,
"AFRI_WEST","Losses_Coal","56.676","50.28","49.221","42.17","35.29","112.18","167.455","213.468","269.496","351.697","472.793","597.606","766.824"
"AFRI_WEST","Losses_Prod_Oil","6508.564","7253.41","8832.629","9723.087","6997.155","6567.104","5414.634","5605.607","5710.533","6011.143","6315.289","6723.222","7217.646"
"AFRI_WEST","Losses_Prod_Conventional_Gas","11.882","15.8","37.539","75.196","108.051","143.534","131.356","228.245","343.193","479.792","618.963","734.019","835.66"
"AFRI_WEST","Losses_Prod_Shale_Gas",,,,,,,,,,,,,
"AFRI_WEST","Losses_Distribution_Use","0.219","0.291","0.364","0.569","0.59","1.419","1.921","2.598","4.349","7.361","10.851","15.573","22.349"
"AFRI_WEST","End_Use_Transport_LDT_HLF",,"0.025","0.398","0.46","0.215","0.276","0.312","0.281","0.254","0.28","0.336","0.452","0.632"
"AFRI_WEST","End_Use_Transport_LDT_LLF","13.098","15.459","18.758","19.718","24.344","23.085","22.374","17.714","12.256","13.62","15.493","18.572","23.389"
"AFRI_WEST","End_Use_Transport_HDT_HLF","2.811","2.721","2.837","3.295","5.477","6.784","9.092","10.602","12.372","14.215","16.5","18.252","20.05"
"AFRI_WEST","End_Use_Transport_HDT_LLF",,,,,,,,,,,,,
"AFRI_WEST","End_Use_Transport_MC_LLF","7.726","6.061","4.663","7.987","16.679","19.813","10.783","10.758","10.958","11.219","11.66","12.509","13.163"
"AFRI_WEST","End_Use_Transport_AGR_HLF","0.03","0.041","0.064","0.05","0.071","0.113","0.036","0.037","0.038","0.039","0.039","0.038","0.037"
"AFRI_WEST","End_Use_Transport_OFF_HLF","0.061","0.061","0.131","0.138","0.178","0.324","0.435","0.506","0.583","0.678","0.787","0.902","1.021"
"AFRI_WEST","End_Use_Transport_OFF_LLF","0.571","1.026","0.595","0.532","0.564","0.59","0.688","0.772","0.896","1.054","1.241","1.438","1.645"
"AFRI_WEST","End_Use_Transport_NatGas",,,,,"0.004","0.034","0.307","0.782","1.42","2.502","3.993","6.31","10.194"
"AFRI_WEST","End_Use_Transport_Coal",,,,,,,,,,,,,
"AFRI_WEST","Waste_Solid_Municipal","380.436","470.338","568.17","653.614","758.783","893.305","1013.082","1215.321","1409.435","1700.829","2043.307","2462.309","3085.038"
"AFRI_WEST","Waste_Solid_Industrial","219.087","216.61","264.37","246.826","222.141","256.915","293.603","478.448","473.6","488.093","483.796","484.503","487.946"
"AFRI_WEST","Waste_Water_Municipal","313.665","364.479","417.015","470.63","572.855","658.135","729.967","829.843","937.906","1056.28","1181.814","1313","1448.256"
"AFRI_WEST","Waste_Water_Industrial","70.953","77.519","89.291","101.068","112.28","167.411","187.981","222.73","271.27","328.041","392.13","462.098","535.478"
"AFRI_WEST","Unattributed","4549.132","4983.229","5789.376","6662.001","7577.226","10006.124","10255.643","10431.272","10600.223","10849.305","11110.547","11380.617","11658.503"
"AFRI_WEST","SUM","13425.983","14922.096","17716.939","19971.961","18648.95","21426.884","20882.839","22073.455","22991.655","24331.983","25708.722","27318.998","29323.701"
"ASIA_STAN","Power_Gen_Coal",,,,,,,,,,,,,
"ASIA_STAN","Power_Gen_Coal_Old","1.116","0.739","0.384","0.47","0.384","0.325","0.2","0.06",,,,,
"ASIA_STAN","Power_Gen_Coal_New",,,"0.275","0.337","0.423","0.532","0.72","0.904","1.004","0.97","1.005","1.04","1.069"
"ASIA_STAN","Power_Gen_Coal_IGCC_CCS",,,,,,,,,,,,,
"ASIA_STAN","Power_Gen_HLF","0.893","0.515","0.327","0.274","0.179","0.174","0.14","0.102","0.076","0.065","0.043","0.032","0.029"
"ASIA_STAN","Power_Gen_LLF","0.018","0.019","0.024","0.029","0.018","0.016","0","0","0","0",,,
"ASIA_STAN","Power_Gen_HLF_CCS",,,,,,,,,,,,,
"ASIA_STAN","Power_Gen_NatGas","120.405","106.503","127.342","154.425","201.457","244.662","185.403","177.048","184.129","214.808","248.662","263.046","279.263"
"ASIA_STAN","Power_Gen_Bio_Trad",,,,,,,,,,,,,
"ASIA_STAN","Power_Gen_Bio_Trad_Old",,,,,,"0","0.008","0.008","0.008","0.008","0.008",,
"ASIA_STAN","Power_Gen_Bio_Trad_New",,,,,,"0","0.019","0.033","0.071","0.115","0.162","0.212","0.266"
"ASIA_STAN","Transformations_Coal",,,,,,,,,,,,,
"ASIA_STAN","Transformations_HLF",,,,,,,,,,,,,
"ASIA_STAN","Transformations_HLF_Refinery",,,,,,,,,,,,,
"ASIA_STAN","Transformations_LLF",,,,,,,,,,,,,
"ASIA_STAN","Transformations_NatGas","1.285","6.022","9.389","10.424","13.105","10.011","2.541","4.842","7.695","8.006","8.534","9.207","9.675"
"ASIA_STAN","End_Use_Residential_Bio_Trad_Heat","1.076","0.755","0.707","0.161","0.618","0.787","4.866","4.871","4.888","5.065","5.248","5.418","5.581"
"ASIA_STAN","End_Use_Residential_Bio_Trad_Cook",,,,,,,,,,,,,
"ASIA_STAN","End_Use_Services_Bio_Trad_Heat","0.019","0.013","0.013","0.003","0.002","0.001","0","0","0.228","0.321","0.42","0.514","0.6"
"ASIA_STAN","End_Use_Residential_Bio_Mod",,,,,"0","0","0.002","0.004","0.004","0.005","0.005","0.005","0.005"
"ASIA_STAN","End_Use_Residential_Coal_Heat","1.915","0.304","0.439","0.388","3.797","3.069","1.315","1.202","1.033","0.957","0.916","0.92","0.912"
"ASIA_STAN","End_Use_Residential_Coal_Cook",,,,,,,,,,,,,
"ASIA_STAN","End_Use_Services_Coal_Heat","0.266","0.026","0.055","0.053","0.618","0.39","0.441","0.463","0.474","0.475","0.469","0.454","0.43"
"ASIA_STAN","End_Use_Residential_HLF","1.051","0.513","0.333","0.372","0.543","0.646","0.687","0.705","0.707","0.709","0.709","0.684","0.643"
"ASIA_STAN","End_Use_Residential_LLF","0.185","0.081","0.059","0.101","0.085","0.087","0.012","0.015","0.018","0.018","0.017","0.016","0.015"
"ASIA_STAN","End_Use_Residential_NatGas","818.264","630.564","599.813","591.517","564.89","551.036","440.639","634.327","680.816","723.399","763.295","792.229","810.083"
"ASIA_STAN","End_Use_Industry_Coal","1.257","1.32","0.513","0.697","0.95","0.905","1.164","1.282","1.391","1.489","1.596","1.672","1.735"
"ASIA_STAN","End_Use_Industry_HLF","0.657","0.564","0.19","0.269","0.308","0.488","0.563","0.616","0.678","0.68","0.634","0.602","0.546"
"ASIA_STAN","End_Use_Industry_LLF",,,"0.007","0.006","0.008","0.012","0.002","0.002","0.002","0.002","0.002","0.002","0.002"
"ASIA_STAN","End_Use_Industry_NatGas","3.747","18.939","24.807","31.595","44.031","45.002","58.438","62.365","70.056","77.532","84.658","91.991","97.505"
"ASIA_STAN","End_Use_Industry_Bio_Trad",,,,,"0.001",,"0.056","0.114","0.179","0.249","0.326","0.397","0.458"
"ASIA_STAN","CEMENT",,,,,,,,,,,,,
"ASIA_STAN","STEEL",,,,,,,,,,,,,
"ASIA_STAN","CUSM",,,,,,,,,,,,,
"ASIA_STAN","PAPER",,,,,,,,,,,,,
"ASIA_STAN","CHEM",,,,,,,,,,,,,
"ASIA_STAN","CHEMBULK",,,,,,,,,,,,,
"ASIA_STAN","AACID",,,,,,,,,,,,,
"ASIA_STAN","NACID",,,,,,,,,,,,,
"ASIA_STAN","Losses_Coal","893.119","558.789","513.622","574.762","726.694","719.671","741.03","782.749","789.914","779.842","792.658","821.663","837.286"
"ASIA_STAN","Losses_Prod_Oil","2177.722","2045.588","3230.621","3042.002","2008.775","2072.957","1996.255","2065.911","2202.611","2180.735","2161.252","2118.806","2039.789"
"ASIA_STAN","Losses_Prod_Conventional_Gas","187.651","130.524","167.993","231.737","224.771","308.139","309.071","333.112","397.183","419.839","447.949","494.508","521.422"
"ASIA_STAN","Losses_Prod_Shale_Gas",,,,,,,,,,,,,
"ASIA_STAN","Losses_Distribution_Use","149.461","135.592","172.081","190.196","221.044","282.476","275.008","298.344","351.955","397.785","441.025","488.143","532.395"
